timestamp_utc,load_mwh,hedge_unhedged_mwh,hedge_coarse_cal_mwh,hedge_granular_mwh,R_DA_UNHEDGED,R_DA_COARSE_CAL,R_DA_GRANULAR,day_ahead_price_eur_mwh
2024-11-12T10:45:00Z,1.5864249999999998,0.0,1.5691057262391754,1.6977440060828393,1.5864249999999998,0.017319273760824316,-0.11131900608283951,171.08
2024-11-12T11:00:00Z,1.6128760000000002,0.0,1.5691057262391754,1.6977440060828393,1.6128760000000002,0.04377027376082476,-0.08486800608283906,161.59
2024-11-12T11:15:00Z,1.636436,0.0,1.5691057262391754,1.6977440060828393,1.636436,0.06733027376082457,-0.06130800608283926,161.59
2024-11-12T11:30:00Z,1.649425,0.0,1.5691057262391754,1.6977440060828393,1.649425,0.08031927376082448,-0.048319006082839344,161.59
2024-11-12T11:45:00Z,1.6467089999999995,0.0,1.5691057262391754,1.6977440060828393,1.6467089999999995,0.0776032737608241,-0.05103500608283973,161.59
2024-11-12T12:00:00Z,1.622933,0.0,1.5691057262391754,1.6977440060828393,1.622933,0.05382727376082452,-0.0748110060828393,156.47
2024-11-12T12:15:00Z,1.583791,0.0,1.5691057262391754,1.6977440060828393,1.583791,0.014685273760824513,-0.11395300608283931,156.47
2024-11-12T12:30:00Z,1.536406,0.0,1.5691057262391754,1.6977440060828393,1.536406,-0.0326997262391755,-0.16133800608283932,156.47
2024-11-12T12:45:00Z,1.489916,0.0,1.5691057262391754,1.6977440060828393,1.489916,-0.07918972623917542,-0.20782800608283925,156.47
2024-11-12T13:00:00Z,1.44944,0.0,1.5691057262391754,1.6977440060828393,1.44944,-0.11966572623917537,-0.2483040060828392,174.37
2024-11-12T13:15:00Z,1.416611,0.0,1.5691057262391754,1.6977440060828393,1.416611,-0.15249472623917537,-0.2811330060828392,174.37
2024-11-12T13:30:00Z,1.390108,0.0,1.5691057262391754,1.6977440060828393,1.390108,-0.17899772623917554,-0.30763600608283936,174.37
2024-11-12T13:45:00Z,1.367467,0.0,1.5691057262391754,1.6977440060828393,1.367467,-0.20163872623917545,-0.3302770060828393,174.37
2024-11-12T14:00:00Z,1.3490539999999998,0.0,1.5691057262391754,1.6977440060828393,1.3490539999999998,-0.22005172623917568,-0.3486900060828395,218.78
2024-11-12T14:15:00Z,1.3354,0.0,1.5691057262391754,1.6977440060828393,1.3354,-0.23370572623917552,-0.36234400608283934,218.78
2024-11-12T14:30:00Z,1.325076,0.0,1.5691057262391754,1.6977440060828393,1.325076,-0.24402972623917552,-0.37266800608283934,218.78
2024-11-12T14:45:00Z,1.32126,0.0,1.5691057262391754,1.6977440060828393,1.32126,-0.24784572623917533,-0.37648400608283916,218.78
2024-11-12T15:00:00Z,1.3230000000000002,0.0,1.5691057262391754,1.6977440060828393,1.3230000000000002,-0.24610572623917526,-0.3747440060828391,272.73
2024-11-12T15:15:00Z,1.334625,0.0,1.5691057262391754,1.6977440060828393,1.334625,-0.23448072623917549,-0.3631190060828393,272.73
2024-11-12T15:30:00Z,1.359819,0.0,1.5691057262391754,1.6977440060828393,1.359819,-0.20928672623917532,-0.33792500608283915,272.73
2024-11-12T15:45:00Z,1.405307,0.0,1.5691057262391754,1.6977440060828393,1.405307,-0.16379872623917535,-0.2924370060828392,272.73
2024-11-12T16:00:00Z,1.47123,0.0,1.5691057262391754,1.6977440060828393,1.47123,-0.0978757262391754,-0.22651400608283923,317.89
2024-11-12T16:15:00Z,1.553091,0.0,1.5691057262391754,1.6977440060828393,1.553091,-0.016014726239175436,-0.14465300608283926,317.89
2024-11-12T16:30:00Z,1.644295,0.0,1.5691057262391754,1.6977440060828393,1.644295,0.07518927376082463,-0.0534490060828392,317.89
2024-11-12T16:45:00Z,1.73763,0.0,1.5691057262391754,1.6977440060828393,1.73763,0.16852427376082457,0.039885993917160745,317.89
2024-11-12T17:00:00Z,1.826989,0.0,1.5691057262391754,1.6977440060828393,1.826989,0.25788327376082454,0.1292449939171607,225.33
2024-11-12T17:15:00Z,1.907436,0.0,1.5691057262391754,1.6977440060828393,1.907436,0.3383302737608245,0.20969199391716065,225.33
2024-11-12T17:30:00Z,1.976075,0.0,1.5691057262391754,1.6977440060828393,1.976075,0.4069692737608246,0.27833099391716076,225.33
2024-11-12T17:45:00Z,2.03075,0.0,1.5691057262391754,1.6977440060828393,2.03075,0.4616442737608244,0.33300599391716057,225.33
2024-11-12T18:00:00Z,2.067734,0.0,1.5691057262391754,1.6977440060828393,2.067734,0.49862827376082475,0.3699899939171609,171.35
2024-11-12T18:15:00Z,2.083362,0.0,1.5691057262391754,1.6977440060828393,2.083362,0.5142562737608247,0.3856179939171609,171.35
2024-11-12T18:30:00Z,2.073306,0.0,1.5691057262391754,1.6977440060828393,2.073306,0.5042002737608247,0.37556199391716083,171.35
2024-11-12T18:45:00Z,2.033639,0.0,1.5691057262391754,1.6977440060828393,2.033639,0.46453327376082454,0.3358949939171607,171.35
2024-11-12T19:00:00Z,1.964678,0.0,1.0979940165499638,1.1640371933108506,1.964678,0.8666839834500362,0.8006408066891493,149.12
2024-11-12T19:15:00Z,1.874613,0.0,1.0979940165499638,1.1640371933108506,1.874613,0.7766189834500363,0.7105758066891494,149.12
2024-11-12T19:30:00Z,1.777888,0.0,1.0979940165499638,1.1640371933108506,1.777888,0.6798939834500362,0.6138508066891493,149.12
2024-11-12T19:45:00Z,1.6869709999999998,0.0,1.0979940165499638,1.1640371933108506,1.6869709999999998,0.588976983450036,0.5229338066891491,149.12
2024-11-12T20:00:00Z,1.612061,0.0,1.0979940165499638,1.1640371933108506,1.612061,0.5140669834500362,0.4480238066891493,131.9
2024-11-12T20:15:00Z,1.54977,0.0,1.0979940165499638,1.1640371933108506,1.54977,0.45177598345003633,0.38573280668914944,131.9
2024-11-12T20:30:00Z,1.493781,0.0,1.0979940165499638,1.1640371933108506,1.493781,0.39578698345003627,0.3297438066891494,131.9
2024-11-12T20:45:00Z,1.4373980000000002,0.0,1.0979940165499638,1.1640371933108506,1.4373980000000002,0.3394039834500364,0.2733608066891495,131.9
2024-11-12T21:00:00Z,1.375229,0.0,1.0979940165499638,1.1640371933108506,1.375229,0.2772349834500363,0.2111918066891494,125.21
2024-11-12T21:15:00Z,1.3076869999999998,0.0,1.0979940165499638,1.1640371933108506,1.3076869999999998,0.20969298345003606,0.14364980668914917,125.21
2024-11-12T21:30:00Z,1.236214,0.0,1.0979940165499638,1.1640371933108506,1.236214,0.13821998345003617,0.07217680668914928,125.21
2024-11-12T21:45:00Z,1.160726,0.0,1.0979940165499638,1.1640371933108506,1.160726,0.06273198345003617,-0.003311193310850724,125.21
2024-11-12T22:00:00Z,1.083949,0.0,1.0979940165499638,1.1640371933108506,1.083949,-0.014045016549963707,-0.0800881933108506,115.59
2024-11-12T22:15:00Z,1.005627,0.0,1.0979940165499638,1.1640371933108506,1.005627,-0.09236701654996371,-0.1584101933108506,115.59
2024-11-12T22:30:00Z,0.927656,0.0,1.0979940165499638,1.1640371933108506,0.927656,-0.17033801654996372,-0.2363811933108506,115.59
2024-11-12T22:45:00Z,0.8500800000000001,0.0,1.0979940165499638,1.1640371933108506,0.8500800000000001,-0.2479140165499637,-0.3139571933108506,115.59
