timestamp_utc,load_mwh,hedge_coarse_cal_mwh,hedge_granular_mwh,hedge_unhedged_mwh
2024-02-02T09:00:00Z,1.7040479999999998,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T09:15:00Z,1.688117,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T09:30:00Z,1.6809089999999998,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T09:45:00Z,1.682441,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T10:00:00Z,1.69099,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T10:15:00Z,1.705283,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T10:30:00Z,1.725974,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T10:45:00Z,1.753305,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T11:00:00Z,1.785111,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T11:15:00Z,1.814446,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T11:30:00Z,1.832125,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T11:45:00Z,1.831894,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T12:00:00Z,1.807278,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T12:15:00Z,1.764706,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T12:30:00Z,1.712246,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T12:45:00Z,1.660261,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T13:00:00Z,1.61457,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T13:15:00Z,1.577051,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T13:30:00Z,1.5463130000000005,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T13:45:00Z,1.519542,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T14:00:00Z,1.4972789999999998,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T14:15:00Z,1.480335,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T14:30:00Z,1.467246,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T14:45:00Z,1.461925,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T15:00:00Z,1.463385,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T15:15:00Z,1.476375,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T15:30:00Z,1.5048940000000002,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T15:45:00Z,1.5562619999999998,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T16:00:00Z,1.6305849999999995,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T16:15:00Z,1.723016,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T16:30:00Z,1.826435,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T16:45:00Z,1.933105,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T17:00:00Z,2.036359,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T17:15:00Z,2.1302109999999996,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T17:30:00Z,2.21124,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T17:45:00Z,2.276485,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T18:00:00Z,2.3214490000000003,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T18:15:00Z,2.341907,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T18:30:00Z,2.332796,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T18:45:00Z,2.289664,1.5691057262391757,1.7875802571658972,0.0
2024-02-02T19:00:00Z,2.212898,1.0979940165499635,1.2332728517621387,0.0
2024-02-02T19:15:00Z,2.1118430000000004,1.0979940165499635,1.2332728517621387,0.0
2024-02-02T19:30:00Z,2.003043,1.0979940165499635,1.2332728517621387,0.0
2024-02-02T19:45:00Z,1.900716,1.0979940165499635,1.2332728517621387,0.0
2024-02-02T20:00:00Z,1.816601,1.0979940165499635,1.2332728517621387,0.0
2024-02-02T20:15:00Z,1.74675,1.0979940165499635,1.2332728517621387,0.0
2024-02-02T20:30:00Z,1.683901,1.0979940165499635,1.2332728517621387,0.0
2024-02-02T20:45:00Z,1.620343,1.0979940165499635,1.2332728517621387,0.0
2024-02-02T21:00:00Z,1.5499840000000005,1.0979940165499635,1.2332728517621387,0.0
2024-02-02T21:15:00Z,1.473237,1.0979940165499635,1.2332728517621387,0.0
2024-02-02T21:30:00Z,1.3918590000000002,1.0979940165499635,1.2332728517621387,0.0
2024-02-02T21:45:00Z,1.305941,1.0979940165499635,1.2332728517621387,0.0
2024-02-02T22:00:00Z,1.2185590000000002,1.0979940165499635,1.2332728517621387,0.0
2024-02-02T22:15:00Z,1.129527,1.0979940165499635,1.2332728517621387,0.0
2024-02-02T22:30:00Z,1.040986,1.0979940165499635,1.2332728517621387,0.0
2024-02-02T22:45:00Z,0.95298,1.0979940165499635,1.2332728517621387,0.0
2024-02-02T23:00:00Z,0.909116,1.0979940165499635,1.2332728517621387,0.0
