timestamp_utc,HB,GB,LB,total
2024-06-28T08:45:00Z,0.96313,0.30655799999999994,0.06326999999999999,1.3329579999999999
2024-06-28T09:00:00Z,0.96593,0.3095399999999999,0.06541399999999999,1.340884
2024-06-28T09:15:00Z,0.97636,0.31177199999999994,0.06810599999999999,1.356238
2024-06-28T09:30:00Z,0.99379,0.3125219999999999,0.07024999999999999,1.3765619999999998
2024-06-28T09:45:00Z,1.020985,0.31072799999999995,0.07064999999999999,1.4023629999999998
2024-06-28T10:00:00Z,1.05581,0.3058079999999999,0.068506,1.4301239999999997
2024-06-28T10:15:00Z,1.09207,0.2982059999999999,0.064516,1.454792
2024-06-28T10:30:00Z,1.11993,0.28895999999999994,0.05977999999999999,1.46867
2024-06-28T10:45:00Z,1.131095,0.2786759999999999,0.05544199999999999,1.4652129999999999
2024-06-28T11:00:00Z,1.11853,0.2682359999999999,0.05225199999999999,1.439018
2024-06-28T11:15:00Z,1.08787,0.25854599999999994,0.050258,1.3966739999999997
2024-06-28T11:30:00Z,1.04678,0.2506439999999999,0.049109999999999994,1.346534
2024-06-28T11:45:00Z,1.003555,0.24512399999999995,0.04851199999999999,1.2971909999999998
2024-06-28T12:00:00Z,0.96453,0.24303599999999995,0.048114,1.25568
2024-06-28T12:15:00Z,0.93107,0.24378599999999995,0.04796399999999999,1.2228199999999998
2024-06-28T12:30:00Z,0.9018099999999999,0.24661799999999995,0.04796399999999999,1.1963919999999997
2024-06-28T12:45:00Z,0.876015,0.25079399999999996,0.048013999999999994,1.174823
2024-06-28T13:00:00Z,0.85302,0.25571399999999994,0.04821399999999999,1.1569479999999999
2024-06-28T13:15:00Z,0.833525,0.26033399999999995,0.048361999999999995,1.142221
2024-06-28T13:30:00Z,0.81816,0.26420999999999994,0.04846199999999999,1.130832
2024-06-28T13:45:00Z,0.80633,0.26614799999999994,0.04851199999999999,1.1209899999999997
2024-06-28T14:00:00Z,0.798665,0.26570399999999994,0.048361999999999995,1.112731
2024-06-28T14:15:00Z,0.795865,0.26361599999999996,0.04826199999999999,1.107743
2024-06-28T14:30:00Z,0.798665,0.2610779999999999,0.048412,1.1081549999999998
2024-06-28T14:45:00Z,0.80633,0.2591399999999999,0.04896,1.1144299999999998
2024-06-28T15:00:00Z,0.81956,0.2582459999999999,0.050157999999999994,1.1279639999999997
2024-06-28T15:15:00Z,0.83839,0.25705199999999995,0.05225199999999999,1.1476939999999998
2024-06-28T15:30:00Z,0.863485,0.25377599999999995,0.055591999999999996,1.172853
2024-06-28T15:45:00Z,0.893445,0.24661799999999995,0.06047799999999999,1.200541
2024-06-28T16:00:00Z,0.928305,0.23423999999999995,0.06700999999999999,1.229555
2024-06-28T16:15:00Z,0.96803,0.21784199999999995,0.07423999999999999,1.260112
2024-06-28T16:30:00Z,1.01122,0.19949999999999996,0.08106999999999999,1.29179
2024-06-28T16:45:00Z,1.05581,0.18115799999999996,0.08635399999999999,1.3233219999999999
2024-06-28T17:00:00Z,1.100435,0.16415999999999997,0.08919599999999998,1.353791
2024-06-28T17:15:00Z,1.14156,0.14984999999999996,0.08964599999999999,1.3810559999999998
2024-06-28T17:30:00Z,1.17292,0.13896599999999998,0.088,1.399886
2024-06-28T17:45:00Z,1.18895,0.13240199999999996,0.08450999999999999,1.405862
2024-06-28T18:00:00Z,1.18755,0.13031399999999996,0.07957399999999999,1.3974380000000002
2024-06-28T18:15:00Z,1.17292,0.13135799999999997,0.07383999999999999,1.378118
2024-06-28T18:30:00Z,1.15199,0.13359599999999996,0.068006,1.3535920000000001
2024-06-28T18:45:00Z,1.131095,0.13508999999999996,0.06282199999999999,1.3290069999999998
2024-06-28T19:00:00Z,1.115765,0.13448999999999997,0.058783999999999996,1.3090389999999998
2024-06-28T19:15:00Z,1.1039,0.13195799999999996,0.055791999999999994,1.2916500000000002
2024-06-28T19:30:00Z,1.09277,0.12867599999999998,0.053397999999999994,1.274844
2024-06-28T19:45:00Z,1.07884,0.12539399999999998,0.051253999999999994,1.255488
2024-06-28T20:00:00Z,1.05861,0.12286199999999997,0.049109999999999994,1.230582
2024-06-28T20:15:00Z,1.03075,0.12107399999999996,0.04691599999999999,1.19874
2024-06-28T20:30:00Z,0.99309,0.11972999999999996,0.04467399999999999,1.1574939999999998
2024-06-28T20:45:00Z,0.9457,0.11838599999999999,0.04248,1.1065660000000002
2024-06-28T21:00:00Z,0.88648,0.11689799999999997,0.040386,1.0437640000000001
2024-06-28T21:15:00Z,0.81886,0.11510999999999996,0.038341999999999994,0.972312
2024-06-28T21:30:00Z,0.74641,0.11287199999999997,0.03644599999999999,0.895728
2024-06-28T21:45:00Z,0.672525,0.11003999999999997,0.034651999999999995,0.817217
2024-06-28T22:00:00Z,0.62489,0.11122799999999998,0.033504,0.7696219999999999
2024-06-28T22:15:00Z,0.5908,0.11361599999999997,0.032707999999999994,0.7371239999999999
2024-06-28T22:30:00Z,0.5615750000000002,0.11585399999999997,0.032057999999999996,0.7094870000000002
2024-06-28T22:45:00Z,0.53305,0.11704799999999997,0.031409999999999993,0.681508
2024-06-28T23:00:00Z,0.49896,0.116154,0.030613999999999995,0.6457280000000001
2024-06-28T23:15:00Z,0.46347000000000005,0.11376599999999996,0.029765999999999997,0.6070019999999999
2024-06-28T23:30:00Z,0.42868,0.11048399999999998,0.028917999999999996,0.568082
2024-06-28T23:45:00Z,0.39942,0.10720799999999996,0.028169999999999997,0.534798
2024-06-29T00:00:00Z,0.37926,0.10466999999999997,0.027521999999999998,0.511452
2024-06-29T00:15:00Z,0.36603,0.10273199999999998,0.027023999999999996,0.495786
